video_path,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality,object_class,multiple_objects,human_action,color,spatial_relationship,scene,temporal_style,appearance_style,overall_consistency
random_noisy_Up-Scene-427.mp4,0.6944480951875448,0.8518199573863636,0.7411419737572763,0.7820073240117221,1,0.32636743783950806,58.59031464172913,0,0,0,0,0,0,0.1278243362903595,0,0.1278243362903595
random_noisy_Frozen2-Scene-237.mp4,0.7555947442435555,0.8613240559895833,0.7617558348412607,0.8004487081732716,1,0.3363587260246277,61.73871994018555,0,0,0,0,0,0,0.15978726744651794,0,0.15978726744651794
random_noisy_Inside_Out-Scene-0960.mp4,0.7451179236462661,0.8649186759159483,0.7634946636125153,0.8085427552304624,1,0.3203177750110626,59.7974848298945,0,0,0,0,0,0,0.13367226719856262,0,0.13367226719856262
random_noisy_Inside_Out-Scene-0634.mp4,0.73457185993407,0.8558674264461437,0.7658105887618719,0.8108564875440151,1,0.32580503821372986,62.36277365433542,0,0,0,0,0,0,0.15639692544937134,0,0.15639692544937134
random_noisy_Up-Scene-684.mp4,0.7351612096992872,0.8674395161290323,0.7771301568723192,0.819804053705151,1,0.3360831141471863,63.14622615246063,0,0,0,0,0,0,0.1269802451133728,0,0.1269802451133728
random_noisy_Up-Scene-542.mp4,0.7348192488790443,0.863082627118644,0.74175651400697,0.7850943822446411,1,0.3256814181804657,62.0894972857307,0,0,0,0,0,0,0.13332976400852203,0,0.13332976400852203
random_noisy_Frozen2-Scene-042.mp4,0.7549004915176304,0.8715493754976115,0.7504166995777803,0.7945152533386182,1,0.33354079723358154,61.44054678421986,0,0,0,0,0,0,0.20224739611148834,0,0.20224739611148834
random_noisy_Up-Scene-068.mp4,0.7248677325395632,0.8896621919014085,0.7712666231043198,0.8109958088739612,1,0.31775760650634766,58.07396936416626,0,0,0,0,0,0,0.12354417145252228,0,0.12354417145252228
random_noisy_Frozen2-Scene-307.mp4,0.7344006050597219,0.8632568359375,0.7504430883071002,0.7920969062977823,1,0.3347097933292389,62.71871065538983,0,0,0,0,0,0,0.1736668348312378,0,0.1736668348312378
random_noisy_Zootopia-Scene-0098.mp4,0.7430527772307396,0.8472412109375,0.771939520742379,0.8149481789082609,1,0.35264673829078674,57.91070371960837,0,0,0,0,0,0,0.24207353591918945,0,0.24207353591918945
random_noisy_Frozen2-Scene-231.mp4,0.7075587126219438,0.8394938151041667,0.7353810628255208,0.7718704775671806,1,0.3319329619407654,60.46722328269875,0,0,0,0,0,0,0.06450827419757843,0,0.06450827419757843
random_noisy_Inside_Out-Scene-0963.mp4,0.7553553502570759,0.8639227684507979,0.7567959056181066,0.8056898374956649,1,0.3273470103740692,58.06654112966437,0,0,0,0,0,0,0.14991696178913116,0,0.14991696178913116
random_noisy_Frozen2-Scene-485.mp4,0.7369850810703843,0.8590031113735465,0.7737513673071768,0.8162757148484029,1,0.34230756759643555,64.51064778841459,0,0,0,0,0,0,0.13686378300189972,0,0.13686378300189972
random_noisy_Frozen-Scene-178.mp4,0.7609255567117773,0.8903586647727273,0.7145289103190104,0.7571922090308896,1,0.32637819647789,54.23903957366943,0,0,0,0,0,0,0.1505921483039856,0,0.1505921483039856
