video_path,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality,object_class,multiple_objects,human_action,color,spatial_relationship,scene,temporal_style,appearance_style,overall_consistency
random_noisy_Inside_Out-Scene-0176.mp4,0.35550148802047427,0.6683920327719156,0.7922246147604549,0.8233499113430703,1,0.4486161172389984,66.20039612207657,0,0,0,0,0,0,0.13316231966018677,0,0.13316231966018677
random_noisy_Inside_Out-Scene-0553.mp4,0.5254725813368957,0.7154427083333333,0.7884212867886412,0.8177842598521725,1,0.4424895644187927,61.025153963189375,0,0,0,0,0,0,0.21092309057712555,0,0.21092309057712555
random_noisy_Inside_Out-Scene-0947.mp4,0.5598392243721063,0.736666522448576,0.79949764176911,0.8369577877335117,1,0.4371505677700043,67.11636004447936,0,0,0,0,0,0,0.2032361775636673,0,0.2032361775636673
random_noisy_Inside_Out-Scene-0312.mp4,0.5018013415834571,0.7363744808148734,0.7948625601974189,0.8306884771140968,1,0.4087561070919037,64.48119759559631,0,0,0,0,0,0,0.24805797636508942,0,0.24805797636508942
random_noisy_Inside_Out-Scene-0067.mp4,0.4980604818711678,0.7352701822916666,0.8171268537932751,0.8536311867593356,1,0.3880164623260498,63.88050842285156,0,0,0,0,0,0,0.14509113132953644,0,0.14509113132953644
random_noisy_Inside_Out-Scene-0988.mp4,0.5526609790977091,0.7660781860351562,0.7923735674689798,0.8300518563749446,1,0.38170912861824036,67.35729047987196,0,0,0,0,0,0,0.15228459239006042,0,0.15228459239006042
random_noisy_Inside_Out-Scene-0116.mp4,0.5272457147351443,0.7479967948717948,0.8186324175666361,0.8584680401900525,1,0.5096630454063416,63.15299780157548,0,0,0,0,0,0,0.11864285171031952,0,0.11864285171031952
random_noisy_Inside_Out-Scene-0421.mp4,0.5514585243301912,0.7814391230193662,0.7537824294146369,0.801263030505412,1,0.38401761651039124,52.53197171952989,0,0,0,0,0,0,0.1925901472568512,0,0.1925901472568512
random_noisy_Inside_Out-Scene-0554.mp4,0.5002277963967235,0.7011507764274691,0.77594840853822,0.8031342430265573,1,0.4507104754447937,60.98520995349419,0,0,0,0,0,0,0.18964701890945435,0,0.18964701890945435
random_noisy_Inside_Out-Scene-0159.mp4,0.45274979756032296,0.695651760349026,0.810049872304879,0.8487229868264449,1,0.44496551156044006,66.99777148320125,0,0,0,0,0,0,0.1772070974111557,0,0.1772070974111557
