video_path,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality,object_class,multiple_objects,human_action,color,spatial_relationship,scene,temporal_style,appearance_style,overall_consistency
random_noisy_Up-Scene-081.mp4,0.49663303873023473,0.7439674171241554,0.7744643417059206,0.8026783286384152,1,0.4305073022842407,61.4613070678711,0,0,0,0,0,0,0.09132982790470123,0,0.09132982790470123
random_noisy_Up-Scene-596.mp4,0.39507224514548267,0.6888706752232143,0.6997562483245251,0.7221971044462023,1,0.41701120138168335,55.79928615731253,0,0,0,0,0,0,0.10594860464334488,0,0.10594860464334488
random_noisy_Up-Scene-521.mp4,0.5505590698657892,0.7498732346754807,0.7316391589594823,0.7522755433465594,1,0.4556014835834503,65.10559120661095,0,0,0,0,0,0,0.11526978015899658,0,0.11526978015899658
random_noisy_Up-Scene-586.mp4,0.49670657245763417,0.7524940227640087,0.7074571198108149,0.7261607583109695,1,0.3815009593963623,45.298183861425365,0,0,0,0,0,0,0.12771031260490417,0,0.12771031260490417
random_noisy_Up-Scene-068.mp4,0.5865949953735714,0.8341391120158451,0.8281937692679611,0.8719384403890157,1,0.3905757963657379,55.06219927469889,0,0,0,0,0,0,0.10259859263896942,0,0.10259859263896942
random_noisy_Up-Scene-510.mp4,0.5731424342127557,0.7583605177859043,0.7770280127431832,0.8034729826170718,1,0.4723278880119324,62.57824460665385,0,0,0,0,0,0,0.1198761835694313,0,0.1198761835694313
random_noisy_Up-Scene-803.mp4,0.5651013525957996,0.7704451277449325,0.763080342610677,0.7972725607381618,1,0.3778088390827179,56.07371617635091,0,0,0,0,0,0,0.14278188347816467,0,0.14278188347816467
random_noisy_Up-Scene-751.mp4,0.48217101710347027,0.7451547475961539,0.7813825121112898,0.824263234198198,1,0.45499667525291443,65.85440271111983,0,0,0,0,0,0,0.10174758732318878,0,0.10174758732318878
random_noisy_Up-Scene-307.mp4,0.5862782329101773,0.7995282341452206,0.8078982783298866,0.8394761359257301,1,0.4487069845199585,63.23419913692751,0,0,0,0,0,0,0.1164950504899025,0,0.1164950504899025
random_noisy_Up-Scene-298.mp4,0.5078134439404933,0.7197127803679435,0.8022330340217142,0.8265092468750244,1,0.5029914975166321,68.34227879842122,0,0,0,0,0,0,0.10486526787281036,0,0.10486526787281036
random_noisy_Up-Scene-196.mp4,0.5535162007263689,0.7684891312210648,0.7809501647949219,0.8031255686173646,1,0.47948524355888367,52.955157886851914,0,0,0,0,0,0,0.12471853941679001,0,0.12471853941679001
random_noisy_Up-Scene-747.mp4,0.4750830503180623,0.7524962133290817,0.759054385914522,0.7779479444040991,1,0.458957314491272,57.04926712036133,0,0,0,0,0,0,0.1249174177646637,0,0.1249174177646637
random_noisy_Up-Scene-646.mp4,0.4858615857549012,0.7181416829427083,0.7301934934129902,0.765640658389985,1,0.483090341091156,61.887726142758225,0,0,0,0,0,0,0.10095261037349701,0,0.10095261037349701
random_noisy_Up-Scene-598.mp4,0.44569671243767844,0.7438010475852272,0.7473524804208793,0.7776526980676816,1,0.3412824273109436,42.27772452150072,0,0,0,0,0,0,0.10964644700288773,0,0.10964644700288773
random_noisy_Up-Scene-072.mp4,0.46319402476603333,0.7190762606534091,0.730187359978171,0.7393456447608193,1,0.43655040860176086,55.34372976848057,0,0,0,0,0,0,0.12406960129737854,0,0.12406960129737854
random_noisy_Up-Scene-137.mp4,0.46846436039214173,0.6974703881048387,0.7748884163650812,0.7958081432912505,1,0.47129881381988525,66.02308085608104,0,0,0,0,0,0,0.1183764636516571,0,0.1183764636516571
random_noisy_Up-Scene-174.mp4,0.503168734445892,0.7409328884548612,0.7842377157772289,0.8111076996404034,1,0.4835815131664276,68.8761593211781,0,0,0,0,0,0,0.12763001024723053,0,0.12763001024723053
random_noisy_Up-Scene-611.mp4,0.5061915600482298,0.7418636399872449,0.7811780592974494,0.8174139909500323,1,0.34547701478004456,67.71654525756836,0,0,0,0,0,0,0.11577599495649338,0,0.11577599495649338
random_noisy_Up-Scene-729.mp4,0.4815277156792581,0.72289794921875,0.7560096890318627,0.7875605011649721,1,0.40181291103363037,60.07305534213197,0,0,0,0,0,0,0.12005329132080078,0,0.12005329132080078
random_noisy_Up-Scene-077.mp4,0.3918732361635193,0.6657943725585938,0.7716815424900428,0.8007532023863858,1,0.49432963132858276,64.49786820703623,0,0,0,0,0,0,0.14780065417289734,0,0.14780065417289734
random_noisy_Up-Scene-863.mp4,0.47383251763751794,0.6984105603448276,0.7712496589211857,0.7980343746130673,1,0.42488428950309753,60.70683288574219,0,0,0,0,0,0,0.1293582171201706,0,0.1293582171201706
random_noisy_Up-Scene-344.mp4,0.49676319480770165,0.7258727058531746,0.7871272068397671,0.816545716372471,1,0.4454610347747803,66.66503888368607,0,0,0,0,0,0,0.1344514638185501,0,0.1344514638185501
random_noisy_Up-Scene-244.mp4,0.4154743181888835,0.6964111328125,0.7822236154593674,0.8055900355100001,1,0.3900231420993805,68.63691787719726,0,0,0,0,0,0,0.1196642816066742,0,0.1196642816066742
random_noisy_Up-Scene-145.mp4,0.32957709690948067,0.6766164679276315,0.7434377932081035,0.761808292803361,1,0.4480873942375183,56.91122515448208,0,0,0,0,0,0,0.11096692085266113,0,0.11096692085266113
