video_path,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality,object_class,multiple_objects,human_action,color,spatial_relationship,scene,temporal_style,appearance_style,overall_consistency
Frozen2-Scene-080.mp4,0.9476467377917711,0.9607075535973837,0.9761748313903809,0.9916566691064602,1,0.5052925944328308,61.37464492622463,0,0,0,0,0,0,0.2157478630542755,0,0.2157478630542755
Frozen2-Scene-324.mp4,0.9397976420661236,0.940302422706117,0.9881658011791753,0.9926713468574805,1,0.4550860822200775,67.04625497115286,0,0,0,0,0,0,0.23585718870162964,0,0.23585718870162964
Frozen2-Scene-344.mp4,0.8009930028863576,0.91845703125,0.9835580302219765,0.9921812467845144,1,0.6571579575538635,68.21159079979206,0,0,0,0,0,0,0.23473919928073883,0,0.23473919928073883
Frozen2-Scene-325.mp4,0.9787058752030134,0.979327392578125,0.9926526088340609,0.9958997334192958,1,0.6639775037765503,66.21540309764721,0,0,0,0,0,0,0.2384105622768402,0,0.2384105622768402
Frozen2-Scene-418.mp4,0.9777202734893019,0.9842085404829546,0.9981340924898784,0.9967200626688477,0,0.5535830855369568,53.279637583186116,0,0,0,0,0,0,0.20811384916305542,0,0.20811384916305542
Frozen2-Scene-231.mp4,0.9651861521932814,0.9791314019097223,0.9904400236466352,0.9953374576267711,1,0.6162756085395813,56.00346034961743,0,0,0,0,0,0,0.23629795014858246,0,0.23629795014858246
Frozen2-Scene-105.mp4,0.8969635514418284,0.9376529947916666,0.9631463742723652,0.9827939593059937,1,0.6280900835990906,73.38209970373856,0,0,0,0,0,0,0.21904818713665009,0,0.21904818713665009
Frozen2-Scene-226.mp4,0.9855866652804536,0.9856274096996753,0.9932822124630797,0.9953757286248175,1,0.5865827202796936,67.32729114630284,0,0,0,0,0,0,0.21796107292175293,0,0.21796107292175293
Frozen2-Scene-466.mp4,0.9657278369430086,0.9845744388204225,0.9931119516784069,0.9950810446309609,1,0.6422648429870605,69.6795562263969,0,0,0,0,0,0,0.24718494713306427,0,0.24718494713306427
Frozen2-Scene-434.mp4,0.987442477108681,0.9884852579195206,0.9989410894758561,0.9971971176660062,0,0.5406368374824524,42.31563887725005,0,0,0,0,0,0,0.21969056129455566,0,0.21969056129455566
Frozen2-Scene-486.mp4,0.9572883083667929,0.9813884578339042,0.9912372102924422,0.9944811518406486,1,0.6447893381118774,73.9225849498402,0,0,0,0,0,0,0.2430018037557602,0,0.2430018037557602
Frozen2-Scene-320.mp4,0.922236716868926,0.9620510801977041,0.9818065549813065,0.9914506804961081,1,0.494234174489975,74.02968890257556,0,0,0,0,0,0,0.22335898876190186,0,0.22335898876190186
Frozen2-Scene-255.mp4,0.7234419185903158,0.9091016064893018,0.9900163800108667,0.9932943717436972,1,0.5546960830688477,35.721812928204045,0,0,0,0,0,0,0.21868067979812622,0,0.21868067979812622
Frozen2-Scene-463.mp4,0.858292023559193,0.9427825592376373,0.9924632273468317,0.9945785114917808,1,0.5505074262619019,71.20103628739066,0,0,0,0,0,0,0.20669792592525482,0,0.20669792592525482
Frozen2-Scene-223.mp4,0.9886982375448876,0.99072265625,0.9975481428352057,0.9967716026052165,0,0.6413751840591431,54.1198787274568,0,0,0,0,0,0,0.23213328421115875,0,0.23213328421115875
Frozen2-Scene-151.mp4,0.8958663944568899,0.9332377115885416,0.9942075201109344,0.9955140858479307,1,0.6340155005455017,67.32697340090704,0,0,0,0,0,0,0.19762903451919556,0,0.19762903451919556
Frozen2-Scene-143.mp4,0.9353259586897053,0.9597828349129098,0.9868131385130041,0.9939123325066391,1,0.609288215637207,61.625337957366696,0,0,0,0,0,0,0.1794566661119461,0,0.1794566661119461
Frozen2-Scene-465.mp4,0.8438480351534154,0.9194268120659722,0.9773355334412818,0.9907905984809408,1,0.5415958166122437,55.019867256896134,0,0,0,0,0,0,0.2283923625946045,0,0.2283923625946045
Frozen2-Scene-332.mp4,0.9804884633798708,0.9739555271192529,0.9911960545708152,0.9954556069402302,0,0.6030851006507874,61.58487345955589,0,0,0,0,0,0,0.19655373692512512,0,0.19655373692512512
Frozen2-Scene-322.mp4,0.9589568473971807,0.9610642653245193,0.9961223852400686,0.9965686481915137,1,0.4962174594402313,74.02801557268415,0,0,0,0,0,0,0.23578934371471405,0,0.23578934371471405
Frozen2-Scene-167.mp4,0.9686649048034056,0.9663658613040124,0.9943464344623042,0.9960190448279033,1,0.6854712963104248,62.599623563813,0,0,0,0,0,0,0.23485398292541504,0,0.23485398292541504
Frozen2-Scene-474.mp4,0.9676183389650809,0.977878879856419,0.9879549839917351,0.9956120492228072,1,0.659538209438324,68.2590385945638,0,0,0,0,0,0,0.23410892486572266,0,0.23410892486572266
Frozen2-Scene-293.mp4,0.9489656942732194,0.9712201286764706,0.979134931751326,0.9883724385176362,1,0.577445387840271,67.01205164887185,0,0,0,0,0,0,0.22177419066429138,0,0.22177419066429138
Frozen2-Scene-208.mp4,0.9874742073672158,0.9753824869791666,0.9967694771056081,0.9965261709807884,0,0.691525936126709,56.127244208840764,0,0,0,0,0,0,0.22690588235855103,0,0.22690588235855103
Frozen2-Scene-196.mp4,0.9324358637614917,0.9576586651545699,0.9965240871205049,0.996479734820309,0,0.613705575466156,69.02587029768183,0,0,0,0,0,0,0.2337632030248642,0,0.2337632030248642
Frozen2-Scene-063.mp4,0.8394587792239143,0.8495382660800971,0.9859636418959674,0.9909678687196404,1,0.5508836507797241,64.6634793648353,0,0,0,0,0,0,0.21475273370742798,0,0.21475273370742798
Frozen2-Scene-279.mp4,0.9489667560115005,0.9761970288825758,0.9941647141587501,0.9957087492113912,1,0.6396669149398804,61.93902360387595,0,0,0,0,0,0,0.2064303457736969,0,0.2064303457736969
Frozen2-Scene-274.mp4,0.8424178023976604,0.9361831785187008,0.9826966603597005,0.9896939219108088,1,0.619759738445282,69.06150707602501,0,0,0,0,0,0,0.23246139287948608,0,0.23246139287948608
Frozen2-Scene-204.mp4,0.6923068611783916,0.8761284472206221,0.9920941483740713,0.99337854614354,1,0.5334516763687134,56.53019944462208,0,0,0,0,0,0,0.13782832026481628,0,0.13782832026481628
Frozen2-Scene-157.mp4,0.9523946805823621,0.9579586330935251,0.9873699085385191,0.9932210017116694,1,0.6575084328651428,51.14520083836147,0,0,0,0,0,0,0.20682808756828308,0,0.20682808756828308
