video_path,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality,object_class,multiple_objects,human_action,color,spatial_relationship,scene,temporal_style,appearance_style,overall_consistency
merged_video_22.mp4,0.6868302142466178,0.8648194505575117,0.9907564107109519,0.9924945352322009,1,0.6162545084953308,70.44990516377386,0,0,0,0,0,0,0.11904159188270569,0,0.11904159188270569
merged_video_3.mp4,0.6076250126291263,0.8055776852613304,0.9929003243352853,0.9932096750982529,0,0.5690451264381409,63.35715711948483,0,0,0,0,0,0,0.11858893930912018,0,0.11858893930912018
merged_video_1.mp4,0.7341272629374731,0.7885698900155141,0.9795955096974093,0.9895611489618996,1,0.3993057906627655,52.83419684289207,0,0,0,0,0,0,0.12479676306247711,0,0.12479676306247711
merged_video_53.mp4,0.7769921269402447,0.8783150178840361,0.9841076159009746,0.9906644874022232,1,0.6721598505973816,75.2737482950359,0,0,0,0,0,0,0.09738993644714355,0,0.09738993644714355
merged_video_62.mp4,0.8850467155014512,0.9381638130132299,0.9871481418609619,0.9891269583396745,1,0.5688176155090332,51.21863378994707,0,0,0,0,0,0,0.07785864174365997,0,0.07785864174365997
merged_video_27.mp4,0.9010345757692709,0.9491093076508621,0.9910997736687753,0.9929507470097048,1,0.561942458152771,69.73766560145786,0,0,0,0,0,0,0.08091574907302856,0,0.08091574907302856
merged_video_78.mp4,0.8672559593291678,0.9381746371116864,0.9852901972976386,0.98851868403129,1,0.6667146682739258,72.69840936099781,0,0,0,0,0,0,0.09645761549472809,0,0.09645761549472809
merged_video_45.mp4,0.7455925098197027,0.895426960734578,0.9881644800597547,0.9918992803929231,1,0.6088851094245911,67.1352022232548,0,0,0,0,0,0,0.11574982106685638,0,0.11574982106685638
merged_video_9.mp4,0.6670659991687742,0.8608600484913793,0.9678189258949429,0.9733484402461634,1,0.5190192461013794,42.797735658410474,0,0,0,0,0,0,0.1196211576461792,0,0.1196211576461792
merged_video_75.mp4,0.7595000213255053,0.8876528532608695,0.9911016520331888,0.9926982444395075,1,0.6207872033119202,71.97153305185252,0,0,0,0,0,0,0.07957058399915695,0,0.07957058399915695
merged_video_37.mp4,0.738998898637614,0.8790087018694196,0.9739323503830853,0.9816756751999122,1,0.5625642538070679,67.21622031557877,0,0,0,0,0,0,0.09917973726987839,0,0.09917973726987839
merged_video_59.mp4,0.7062498154118657,0.8680209455818966,0.9895763144773595,0.9919980766367651,1,0.6421239376068115,57.72211449777978,0,0,0,0,0,0,0.08105906844139099,0,0.08105906844139099
merged_video_94.mp4,0.5701694492599927,0.8383832659040179,0.9560520770503026,0.9601995299602769,1,0.555996298789978,48.88415476706176,0,0,0,0,0,0,0.10606612265110016,0,0.10606612265110016
merged_video_84.mp4,0.7258352520210403,0.8821541922433036,0.9760857338998832,0.9824574866043061,1,0.5838126540184021,70.28037518526601,0,0,0,0,0,0,0.10634132474660873,0,0.10634132474660873
merged_video_41.mp4,0.6719235521278634,0.8848254475372517,0.9606384838328642,0.972831488838205,1,0.60566246509552,70.8879592795121,0,0,0,0,0,0,0.10850159078836441,0,0.10850159078836441
merged_video_90.mp4,0.8210909521343921,0.9224752723623854,0.9932742890189675,0.9921423925783877,0,0.5717006325721741,51.98918020075018,0,0,0,0,0,0,0.07729536294937134,0,0.07729536294937134
