video_path,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality,object_class,multiple_objects,human_action,color,spatial_relationship,scene,temporal_style,appearance_style,overall_consistency
merged_video_263.mp4,0.6664431179866536,0.8281846374045801,0.9743219843097761,0.9823137614300528,1,0.5657673478126526,70.38551764054732,0,0,0,0,0,0,0.10880282521247864,0,0.10880282521247864
merged_video_98.mp4,0.6369153044877514,0.814605712890625,0.9750188603120692,0.9834212157453893,1,0.5225157737731934,52.99812548828125,0,0,0,0,0,0,0.10986939072608948,0,0.10986939072608948
merged_video_21.mp4,0.6323895932617762,0.8478449828235816,0.9775375384910434,0.9796716590802989,1,0.551771879196167,61.5643620961149,0,0,0,0,0,0,0.09286409616470337,0,0.09286409616470337
merged_video_280.mp4,0.6524071086801077,0.8719219875970067,0.9825416733236874,0.986581520282367,1,0.610090434551239,70.89496626052181,0,0,0,0,0,0,0.12443942576646805,0,0.12443942576646805
merged_video_77.mp4,0.6723958501365127,0.8420981802591463,0.9832318436865713,0.9852758326625176,1,0.5153736472129822,55.84640890880696,0,0,0,0,0,0,0.10560072213411331,0,0.10560072213411331
merged_video_163.mp4,0.6736532049340622,0.851927570093458,0.9805975035125134,0.9782007193813715,1,0.5795193910598755,58.63682436060022,0,0,0,0,0,0,0.08304028958082199,0,0.08304028958082199
merged_video_196.mp4,0.662845732235327,0.8488209794207318,0.9838208609936284,0.9881487820860898,1,0.6399787068367004,64.54322998715143,0,0,0,0,0,0,0.09622524678707123,0,0.09622524678707123
merged_video_147.mp4,0.612758855796174,0.8440609580592106,0.9759326598223518,0.9799744115693274,1,0.53879314661026,51.39525567234813,0,0,0,0,0,0,0.10058559477329254,0,0.10058559477329254
merged_video_153.mp4,0.7298568665886982,0.8919693186313291,0.9890386637519387,0.9871990506077754,1,0.5884130597114563,65.36675859847159,0,0,0,0,0,0,0.1115381047129631,0,0.1115381047129631
merged_video_214.mp4,0.6323034342910562,0.844876686238354,0.9781928062438965,0.9839953639344192,1,0.5526972413063049,51.172605031802334,0,0,0,0,0,0,0.0947902500629425,0,0.0947902500629425
merged_video_225.mp4,0.7302070163138263,0.8799784200174825,0.987859312693278,0.9869234830163808,1,0.6073263883590698,57.822186602486504,0,0,0,0,0,0,0.12682965397834778,0,0.12682965397834778
merged_video_253.mp4,0.778459569291463,0.8947075737847222,0.9867902531343348,0.986069399866428,1,0.6186597347259521,68.46093323474794,0,0,0,0,0,0,0.07502856105566025,0,0.07502856105566025
